location,product,date,sa_quantity,temp_mean,temp_max,temp_min,sunshine_quant,event,price
1193,8,2013-04-13,83,7.545,11.5,3.59,387.0,,1.4000000000000001
1193,8,2013-04-14,42,11.71,13.03,10.39,322.0,,1.4
1193,8,2013-04-15,25,11.43,13.67,9.19,315.0,,1.4
1193,8,2013-04-16,27,10.46,12.68,8.24,501.0,Yom HaAtzmaut,1.4
1193,8,2013-04-17,18,10.14,12.92,7.36,285.0,,1.4
1193,8,2013-04-18,19,8.87,10.46,7.28,413.0,,1.4000000000000001
1193,8,2013-04-19,78,8.775,11.41,6.14,499.0,,1.4000000000000001
1193,8,2013-04-20,53,7.54,12.41,2.67,646.0,,1.4000000000000001
1193,8,2013-04-21,4,6.065,8.93,3.2,529.0,,1.4
1193,8,2013-04-22,4,8.525,10.96,6.09,223.0,,1.4
1193,8,2013-04-23,13,9.6,13.01,6.19,344.0,Shakespeare Day,1.4
1193,8,2013-04-24,24,9.84,12.04,7.64,138.0,,1.4000000000000001
1193,8,2013-04-25,26,10.025,11.86,8.19,191.0,,1.4
1193,8,2013-04-26,44,8.3,11.24,5.36,488.0,,1.4000000000000001
1193,8,2013-04-27,61,6.84,10.92,2.76,595.0,,1.4000000000000001
1193,8,2013-04-28,11,7.02,10.67,3.37,378.0,Lag B'Omer,1.4000000000000001
1193,8,2013-04-29,15,7.555,10.68,4.43,591.0,,1.4
1193,8,2013-04-30,16,7.73,12.27,3.19,727.0,,1.4
1193,8,2013-05-01,20,8.345,13.08,3.61,685.0,,1.4
1193,8,2013-05-02,25,10.06,14.26,5.86,777.0,,1.4
1193,8,2013-05-03,64,9.725,13.12,6.33,493.0,Orthodox Good Friday,1.4
1193,8,2013-05-04,53,10.545,12.0,9.09,405.0,Orthodox Holy Saturday,1.4000000000000001
1193,8,2013-05-05,4,11.37,14.92,7.82,461.0,Orthodox Easter,1.4
1193,8,2013-05-06,0,11.78,18.42,5.14,735.0,Orthodox Easter Monday,
1193,8,2013-05-07,22,13.775,20.46,7.09,719.0,,1.4000000000000001
1193,8,2013-05-08,18,11.49,14.69,8.29,393.0,,1.4
1193,8,2013-05-09,29,9.345,11.61,7.08,403.0,Ascension Day,1.4000000000000001
1193,8,2013-05-10,54,9.595,12.07,7.12,267.0,,1.4
1193,8,2013-05-11,49,8.745,10.81,6.68,452.0,,1.4
1193,8,2013-05-12,22,8.36,10.8,5.92,426.0,,1.4000000000000001
1193,8,2013-05-13,21,9.38,11.0,7.76,409.0,,1.4
1193,8,2013-05-14,13,6.915,7.84,5.99,354.0,,1.4
1193,8,2013-05-15,23,7.625,10.97,4.28,514.0,Shavuot,1.4000000000000001
1193,8,2013-05-16,17,8.35,11.77,4.93,535.0,,1.4000000000000001
1193,8,2013-05-17,37,9.0,13.33,4.67,574.0,,1.4
1193,8,2013-05-18,43,10.3,13.81,6.79,623.0,,1.4000000000000001
1193,8,2013-05-19,10,11.01,15.17,6.85,701.0,Pentecost,1.4
1193,8,2013-05-20,0,12.425,17.81,7.04,484.0,Whit Monday,
1193,8,2013-05-21,15,12.835,15.28,10.39,333.0,,1.4
1193,8,2013-05-22,11,11.44,15.21,7.67,430.0,,1.4000000000000001
1193,8,2013-05-23,43,8.185,10.38,5.99,574.0,,1.4000000000000001
1193,8,2013-05-24,68,8.545,11.9,5.19,490.0,,1.4000000000000001
1193,8,2013-05-25,51,9.18,13.28,5.08,693.0,,1.4000000000000001
1193,8,2013-05-26,7,9.78,14.47,5.09,869.0,Trinity Sunday,1.4000000000000001
1193,8,2013-05-27,15,9.655,13.51,5.8,522.0,Spring Bank Holiday,1.4
1193,8,2013-05-28,11,8.72,10.22,7.22,310.0,,1.4000000000000001
1193,8,2013-05-29,10,10.425,13.48,7.37,359.0,,1.4
1193,8,2013-05-30,19,14.045,17.32,10.77,594.0,Corpus Christi,1.4000000000000001
1193,8,2013-05-31,22,14.395,18.48,10.31,702.0,,1.4000000000000001
1193,8,2013-06-01,13,12.335,16.43,8.24,694.0,,1.4
1193,8,2013-06-02,0,11.73,15.98,7.48,666.0,,
1193,8,2013-06-03,0,13.9,18.81,8.99,746.0,,
1193,8,2013-06-04,6,13.985,19.65,8.32,904.0,,1.4000000000000001
1193,8,2013-06-05,8,14.21,18.52,9.9,817.0,,1.4
1193,8,2013-06-06,28,14.135,18.85,9.42,730.0,Isra and Mi'raj,1.4000000000000001
1193,8,2013-06-07,45,14.39,18.31,10.47,701.0,,1.4
1193,8,2013-06-08,36,14.415,18.79,10.04,771.0,Queen's Birthday,1.4
1193,8,2013-06-09,13,13.635,17.66,9.61,594.0,,1.4
1193,8,2013-06-10,19,11.555,15.45,7.66,486.0,,1.4000000000000001
1193,8,2013-06-11,30,13.79,17.06,10.52,297.0,,1.4
1193,8,2013-06-12,20,14.24,15.56,12.92,238.0,,1.4
1193,8,2013-06-13,32,13.005,14.53,11.48,308.0,,1.4
1193,8,2013-06-14,44,13.64,16.34,10.94,378.0,,1.4000000000000001
1193,8,2013-06-15,30,11.625,13.79,9.46,507.0,,1.4
1193,8,2013-06-16,10,12.47,13.68,11.26,328.0,Father's Day,1.4
1193,8,2013-06-17,19,15.15,18.47,11.83,468.0,,1.4000000000000001
1193,8,2013-06-18,11,16.275,19.33,13.22,428.0,,1.4000000000000001
1193,8,2013-06-19,11,17.25,22.07,12.43,707.0,,1.4000000000000001
1193,8,2013-06-20,24,14.915,17.15,12.68,279.0,,1.4000000000000001
1193,8,2013-06-21,46,14.35,16.53,12.17,339.0,June Solstice,1.4000000000000001
1193,8,2013-06-22,31,13.525,15.29,11.76,299.0,,1.4
1193,8,2013-06-23,9,12.32,13.33,11.31,279.0,,1.4
1193,8,2013-06-24,12,12.175,14.76,9.59,618.0,,1.4000000000000001
1193,8,2013-06-25,14,12.375,17.77,6.98,867.0,,1.4000000000000001
1193,8,2013-06-26,4,13.46,17.14,9.78,667.0,,1.4
1193,8,2013-06-27,21,13.545,16.7,10.39,577.0,,1.4
1193,8,2013-06-28,28,15.23,16.92,13.54,139.0,,1.4000000000000001
1193,8,2013-06-29,23,15.09,17.71,12.47,536.0,,1.4000000000000001
1193,8,2013-06-30,15,14.05,15.67,12.43,168.0,,1.4
1193,9,2011-12-31,2,10.635,11.19,10.08,56.0,New Year's Eve,1.35
1193,9,2012-01-01,0,8.845,10.76,6.93,213.0,New Year's Day,
1193,9,2012-01-02,6,5.51,7.24,3.78,285.0,New Year's Day observed,1.3499999999999999
1193,9,2012-01-03,8,8.915,11.61,6.22,205.0,2nd January (substitute day),1.35
1193,9,2012-01-04,9,7.38,8.87,5.89,224.0,,1.3555555555555554
1193,9,2012-01-05,7,8.645,10.18,7.11,196.0,,1.342857142857143
1193,9,2012-01-06,6,7.06,9.13,4.99,235.0,Epiphany,1.3499999999999999
1193,9,2012-01-07,11,8.7,9.81,7.59,178.0,Orthodox Christmas Day,1.3454545454545455
1193,9,2012-01-08,5,8.42,9.81,7.03,145.0,,1.3599999999999999
1193,9,2012-01-09,7,9.62,10.18,9.06,102.0,,1.342857142857143
1193,9,2012-01-10,4,9.3,9.9,8.7,97.0,,1.35
1193,9,2012-01-11,3,9.02,10.19,7.85,235.0,,1.3333333333333333
1193,9,2012-01-12,6,7.565,11.01,4.12,250.0,,1.3499999999999999
1193,9,2012-01-13,10,3.44,6.55,0.33,376.0,,1.35
1193,9,2012-01-14,12,1.54,4.54,-1.46,233.0,Orthodox New Year,1.3499999999999999
1193,9,2012-01-15,1,4.005,6.17,1.84,274.0,,1.4
1193,9,2012-01-16,2,2.095,4.45,-0.26,400.0,,1.35
1193,9,2012-01-17,5,2.415,5.91,-1.08,352.0,,1.3599999999999999
1193,9,2012-01-18,9,8.96,10.8,7.12,50.0,,1.3555555555555554
1193,9,2012-01-19,5,8.76,10.68,6.84,218.0,,1.3599999999999999
1193,9,2012-01-20,13,7.735,9.38,6.09,189.0,,1.353846153846154
1193,9,2012-01-21,9,8.805,10.33,7.28,133.0,,1.3555555555555554
1193,9,2012-01-22,5,7.975,10.57,5.38,263.0,,1.3599999999999999
1193,9,2012-01-23,4,6.025,8.43,3.62,260.0,Chinese New Year,1.35
1193,9,2012-01-24,2,6.41,10.04,2.78,94.0,,1.35
1193,9,2012-01-25,2,8.835,10.04,7.63,120.0,Burns Night,1.35
1193,9,2012-01-26,7,4.86,6.96,2.76,280.0,,1.342857142857143
1193,9,2012-01-27,6,5.35,7.71,2.99,383.0,,1.3499999999999999
1193,9,2012-01-28,7,3.7,6.61,0.79,337.0,,1.342857142857143
1193,9,2012-01-29,6,1.995,3.53,0.46,161.0,,1.3499999999999999
1193,9,2012-01-30,5,1.595,2.25,0.94,75.0,,1.3599999999999999
1193,9,2012-01-31,5,0.475,1.98,-1.03,228.0,,1.3599999999999999
1193,9,2012-02-01,2,0.49,2.53,-1.55,328.0,,1.35
1193,9,2012-02-02,6,-0.865,1.29,-3.02,468.0,,1.3499999999999999
1193,9,2012-02-03,6,-2.6,0.8,-6.0,488.0,,1.3499999999999999
1193,9,2012-02-04,4,0.065,5.34,-5.21,139.0,,1.35
1193,9,2012-02-05,11,4.54,7.17,1.91,320.0,Milad un Nabi (Mawlid),1.3454545454545455
1193,9,2012-02-06,4,5.12,7.37,2.87,231.0,,1.35
1193,9,2012-02-07,4,1.0,3.57,-1.57,153.0,,1.35
1193,9,2012-02-08,4,-2.07,0.36,-4.5,251.0,Tu B'Shevat (Arbor Day),1.35
1193,9,2012-02-09,1,0.94,3.51,-1.63,167.0,,1.4
1193,9,2012-02-10,10,0.675,2.13,-0.78,92.0,,1.35
1193,9,2012-02-11,1,-1.435,1.79,-4.66,396.0,,1.4
1193,9,2012-02-12,4,3.16,7.06,-0.74,152.0,,1.35
1193,9,2012-02-13,7,5.99,7.97,4.01,153.0,,1.342857142857143
1193,9,2012-02-14,3,6.105,8.99,3.22,326.0,Valentine's Day,1.3333333333333333
1193,9,2012-02-15,4,8.925,10.57,7.28,161.0,,1.35
1193,9,2012-02-16,10,7.585,9.23,5.94,180.0,,1.35
1193,9,2012-02-17,8,8.315,9.06,7.57,78.0,,1.35
1193,9,2012-02-18,10,4.77,8.02,1.52,274.0,,1.35
1193,9,2012-02-19,6,4.025,7.2,0.85,478.0,Maha Shivaratri,1.3499999999999999
1193,9,2012-02-20,3,4.08,7.98,0.18,259.0,,1.3333333333333333
1193,9,2012-02-21,11,7.785,9.1,6.47,142.0,Carnival/Shrove Tuesday,1.3454545454545455
1193,9,2012-02-22,10,9.145,10.36,7.93,106.0,Carnival/Ash Wednesday,1.35
1193,9,2012-02-23,11,9.255,10.11,8.4,31.0,,1.3454545454545455
1193,9,2012-02-24,10,7.495,9.48,5.51,44.0,,1.35
1193,9,2012-02-25,9,7.79,10.32,5.26,286.0,,1.3555555555555554
1193,9,2012-02-26,2,6.38,10.19,2.57,473.0,,1.35
1193,9,2012-02-27,8,8.425,9.89,6.96,115.0,,1.35
1193,9,2012-02-28,6,8.8,9.83,7.77,142.0,,1.3499999999999999
1193,9,2012-02-29,12,10.105,13.64,6.57,377.0,,1.3499999999999999
1193,9,2012-03-01,7,8.005,11.63,4.38,497.0,St. David's Day,1.342857142857143
1193,9,2012-03-02,8,7.705,11.76,3.65,421.0,,1.35
1193,9,2012-03-03,6,9.16,11.54,6.78,364.0,,1.3499999999999999
1193,9,2012-03-04,2,5.21,7.49,2.93,346.0,,1.35
1193,9,2012-03-05,4,6.275,9.31,3.24,516.0,,1.35
1193,9,2012-03-06,2,5.605,9.83,1.38,465.0,,1.35
1193,9,2012-03-07,3,7.45,10.18,4.72,298.0,,1.3333333333333333
1193,9,2012-03-08,2,6.905,10.19,3.62,389.0,Holi,1.35
1193,9,2012-03-09,10,9.09,10.27,7.91,116.0,,1.35
1193,9,2012-03-10,11,9.52,11.11,7.93,82.0,,1.3454545454545455
1193,9,2012-03-11,7,8.425,11.13,5.72,417.0,,1.342857142857143
1193,9,2012-03-12,4,6.43,8.68,4.18,202.0,,1.35
1193,9,2012-03-13,4,6.525,7.57,5.48,14.0,,1.35
1193,9,2012-03-14,2,5.62,7.91,3.33,254.0,,1.35
1193,9,2012-03-15,5,5.62,8.16,3.08,135.0,,1.3599999999999999
1193,9,2012-03-16,10,8.37,9.71,7.03,164.0,,1.35
1193,9,2012-03-17,4,7.735,10.41,5.06,337.0,St Patrick's Day,1.35
1193,9,2012-03-18,7,6.625,9.71,3.54,441.0,Mothering Sunday,1.342857142857143
1193,9,2012-03-19,2,6.275,10.72,1.83,545.0,St Patrick's Day observed,1.35
1193,9,2012-03-20,9,9.525,11.38,7.67,146.0,March equinox,1.3555555555555554
1193,9,2012-03-21,5,10.645,13.93,7.36,374.0,,1.3599999999999999
1193,9,2012-03-22,3,11.72,16.43,7.01,590.0,,1.3333333333333333
1193,9,2012-03-23,9,11.175,16.59,5.76,660.0,,1.3555555555555554
1193,9,2012-03-24,10,12.965,19.29,6.64,746.0,,1.35
1193,9,2012-03-25,2,11.83,17.11,6.55,742.0,Daylight Saving Time starts,1.35
1193,9,2012-03-26,8,12.13,18.4,5.86,754.0,,1.35
1193,9,2012-03-27,5,12.22,17.97,6.47,758.0,,1.3599999999999999
1193,9,2012-03-28,8,12.465,18.49,6.44,754.0,,1.35
1193,9,2012-03-29,5,12.115,17.04,7.19,758.0,,1.3599999999999999
1193,9,2012-03-30,12,9.36,13.32,5.4,723.0,,1.3499999999999999
1193,9,2012-03-31,10,8.67,10.92,6.42,255.0,,1.35
1193,9,2012-04-01,2,6.5,11.18,1.82,622.0,Palm Sunday,1.35
1193,9,2012-04-02,7,7.045,12.56,1.53,602.0,,1.342857142857143
1193,9,2012-04-03,4,7.89,11.6,4.18,369.0,,1.35
1193,9,2012-04-04,2,4.425,5.94,2.91,244.0,,1.35
1193,9,2012-04-05,6,5.83,8.57,3.09,222.0,Maundy Thursday,1.3499999999999999
1193,9,2012-04-06,10,5.35,10.29,0.41,494.0,Good Friday,1.35
1193,9,2012-04-07,6,9.265,10.92,7.61,272.0,Holy Saturday,1.3499999999999999
1193,9,2012-04-08,0,10.375,12.59,8.16,241.0,Easter Sunday,
1193,9,2012-04-09,3,9.025,10.19,7.86,210.0,Easter Monday,1.3333333333333333
1193,9,2012-04-10,2,7.97,10.08,5.86,544.0,,1.35
1193,9,2012-04-11,4,7.58,11.06,4.1,563.0,,1.35
1193,9,2012-04-12,10,8.34,11.72,4.96,476.0,,1.35
1193,9,2012-04-13,6,7.305,12.37,2.24,561.0,Orthodox Good Friday,1.3499999999999999
1193,9,2012-04-14,2,7.61,9.64,5.58,298.0,Last day of Passover,1.35
1193,9,2012-04-15,6,5.63,9.98,1.28,549.0,Orthodox Easter,1.3499999999999999
1193,9,2012-04-16,3,5.825,10.22,1.43,501.0,Orthodox Easter Monday,1.3333333333333333
1193,9,2012-04-17,4,8.66,10.63,6.69,411.0,,1.35
1193,9,2012-04-18,4,8.275,10.11,6.44,329.0,Yom HaShoah,1.35
1193,9,2012-04-19,4,8.045,9.86,6.23,415.0,,1.35
1193,9,2012-04-20,4,7.34,9.95,4.73,561.0,,1.35
1193,9,2012-04-21,13,7.04,9.86,4.22,487.0,,1.353846153846154
1193,9,2012-04-22,3,7.45,10.52,4.38,438.0,,1.3333333333333333
1193,9,2012-04-23,3,6.79,8.09,5.49,345.0,St. George's Day,1.3333333333333333
1193,9,2012-04-24,2,8.14,11.47,4.81,484.0,,1.35
1193,9,2012-04-25,4,8.355,11.14,5.57,295.0,,1.35
1193,9,2012-04-26,2,9.635,11.61,7.66,305.0,Yom HaAtzmaut,1.35
1193,9,2012-04-27,9,9.315,10.87,7.76,254.0,,1.3555555555555554
1193,9,2012-04-28,17,7.445,8.53,6.36,167.0,,1.3529411764705883
1193,9,2012-04-29,1,6.49,9.04,3.94,318.0,,1.4
1193,9,2012-04-30,5,11.035,14.58,7.49,293.0,,1.3599999999999999
1193,9,2012-05-01,2,11.875,14.79,8.96,400.0,,1.35
1193,9,2012-05-02,8,10.685,12.9,8.47,340.0,,1.35
1193,9,2012-05-03,6,8.465,9.87,7.06,197.0,,1.3499999999999999
1193,9,2012-05-04,0,8.385,9.81,6.96,243.0,,
1193,9,2012-05-05,8,7.38,10.22,4.54,389.0,,1.35
1193,9,2012-05-06,0,8.29,11.68,4.9,426.0,,
1193,9,2012-05-07,4,8.95,11.72,6.18,273.0,Early May Bank Holiday,1.35
1193,9,2012-05-08,4,11.325,13.71,8.94,430.0,,1.35
1193,9,2012-05-09,4,10.655,13.4,7.91,238.0,,1.35
1193,9,2012-05-10,4,13.065,14.79,11.34,248.0,Lag B'Omer,1.35
1193,9,2012-05-11,6,10.025,12.84,7.21,471.0,,1.3499999999999999
1193,9,2012-05-12,9,9.13,13.97,4.29,742.0,,1.3555555555555554
1193,9,2012-05-13,5,9.235,13.64,4.83,819.0,,1.3599999999999999
1193,9,2012-05-14,0,9.975,12.43,7.52,485.0,,
1193,9,2012-05-15,17,8.555,11.78,5.33,665.0,,1.3529411764705883
1193,9,2012-05-16,1,8.495,13.05,3.94,742.0,,1.4
1193,9,2012-05-17,7,10.235,13.57,6.9,546.0,Ascension Day,1.342857142857143
1193,9,2012-05-18,10,11.855,15.34,8.37,473.0,,1.35
1193,9,2012-05-19,8,12.23,14.73,9.73,331.0,,1.35
1193,9,2012-05-20,8,10.725,13.27,8.18,247.0,,1.35
1193,9,2012-05-21,9,11.725,15.98,7.47,810.0,,1.3555555555555554
1193,9,2012-05-22,6,13.405,18.55,8.26,860.0,,1.3499999999999999
1193,9,2012-05-23,7,14.745,18.66,10.83,479.0,,1.342857142857143
1193,9,2012-05-24,11,16.435,22.39,10.48,499.0,,1.3454545454545455
1193,9,2012-05-25,13,21.67,26.22,17.12,906.0,,1.353846153846154
1193,9,2012-05-26,7,20.315,26.09,14.54,966.0,,1.342857142857143
1193,9,2012-05-27,10,17.225,20.84,13.61,822.0,Pentecost,1.35
1193,9,2012-05-28,9,16.875,21.72,12.03,747.0,Whit Monday,1.3555555555555554
1193,9,2012-05-29,5,15.855,19.6,12.11,710.0,,1.3599999999999999
1193,9,2012-05-30,8,16.08,20.15,12.01,643.0,,1.35
1193,9,2012-05-31,8,14.425,16.19,12.66,254.0,,1.35
1193,9,2012-06-01,10,15.805,18.85,12.76,225.0,,1.35
1193,9,2012-06-02,11,16.25,19.13,13.37,274.0,,1.3454545454545455
1193,9,2012-06-03,3,13.38,15.33,11.43,206.0,Trinity Sunday,1.3333333333333333
1193,9,2012-06-04,4,10.895,14.13,7.66,413.0,Spring Bank Holiday,1.35
1193,9,2012-06-05,7,12.06,13.62,10.5,325.0,The Queen's Diamond Jubilee,1.342857142857143
1193,9,2012-06-06,5,14.23,16.31,12.15,503.0,,1.3599999999999999
1193,9,2012-06-07,7,13.7,14.91,12.49,276.0,Corpus Christi,1.342857142857143
1193,9,2012-06-08,9,11.945,12.53,11.36,287.0,,1.3555555555555554
1193,9,2012-06-09,14,12.96,15.08,10.84,624.0,Queen's Birthday,1.3499999999999999
1193,9,2012-06-10,6,12.515,15.13,9.9,436.0,,1.3499999999999999
1193,9,2012-06-11,7,12.55,13.66,11.44,417.0,,1.342857142857143
1193,9,2012-06-12,2,12.325,14.24,10.41,397.0,,1.35
1193,9,2012-06-13,8,12.63,15.35,9.91,557.0,,1.35
1193,9,2012-06-14,7,12.875,15.62,10.13,447.0,,1.342857142857143
1193,9,2012-06-15,16,14.29,16.24,12.34,448.0,,1.35
1193,9,2012-06-16,4,13.18,13.94,12.42,259.0,,1.35
1193,9,2012-06-17,6,13.77,16.29,11.25,458.0,Father's Day,1.3499999999999999
1193,9,2012-06-18,12,13.56,17.22,9.9,578.0,,1.3499999999999999
1193,9,2012-06-19,7,14.36,18.59,10.13,638.0,,1.342857142857143
1193,9,2012-06-20,7,14.84,20.04,9.64,648.0,,1.342857142857143
1193,9,2012-06-21,9,13.63,15.83,11.43,329.0,June Solstice,1.3555555555555554
1193,9,2012-06-22,6,13.15,14.69,11.61,319.0,,1.3499999999999999
1193,9,2012-06-23,11,13.205,15.24,11.17,378.0,,1.3454545454545455
1193,9,2012-06-24,6,13.85,16.18,11.52,378.0,,1.3499999999999999
1193,9,2012-06-25,4,15.6,19.08,12.12,508.0,,1.35
1193,9,2012-06-26,8,15.625,17.64,13.61,179.0,,1.35
1193,9,2012-06-27,5,17.155,19.91,14.4,288.0,,1.3599999999999999
1193,9,2012-06-28,8,17.515,19.81,15.22,447.0,,1.35
1193,9,2012-06-29,16,15.91,17.18,14.64,397.0,,1.35
1193,9,2012-06-30,16,14.48,16.38,12.58,536.0,,1.35
1193,9,2012-07-01,3,13.34,16.19,10.49,446.0,,1.3333333333333333
1193,9,2012-07-02,4,14.635,16.01,13.26,227.0,,1.35
1193,9,2012-07-03,10,15.255,15.94,14.57,247.0,,1.35
1193,9,2012-07-04,10,15.52,16.82,14.22,276.0,,1.35
1193,9,2012-07-05,7,15.11,18.54,11.68,503.0,,1.342857142857143
1193,9,2012-07-06,7,15.16,17.56,12.76,552.0,,1.342857142857143
1193,9,2012-07-07,9,13.485,14.29,12.68,285.0,,1.3555555555555554
1193,9,2012-07-08,2,15.325,17.96,12.69,481.0,,1.35
1193,9,2012-07-09,3,14.905,17.05,12.76,382.0,,1.3333333333333333
1193,9,2012-07-10,6,14.035,16.11,11.96,372.0,,1.3499999999999999
1193,9,2012-07-11,5,14.36,16.52,12.2,537.0,,1.3599999999999999
1193,9,2012-07-12,5,12.335,14.98,9.69,478.0,Battle of the Boyne,1.3599999999999999
1193,9,2012-07-13,4,14.78,16.63,12.93,389.0,,1.35
1193,9,2012-07-14,0,14.335,15.83,12.84,398.0,,
1193,9,2012-07-15,0,13.56,16.03,11.09,406.0,,
1193,9,2012-07-16,0,14.475,15.94,13.01,232.0,,
1193,9,2012-07-17,6,16.08,18.03,14.13,250.0,,1.3499999999999999
1193,9,2012-07-18,7,15.38,16.44,14.32,231.0,,1.342857142857143
1193,9,2012-07-19,7,15.205,17.08,13.33,480.0,,1.342857142857143
1193,9,2012-07-20,14,14.665,17.39,11.94,546.0,Ramadan Start,1.3499999999999999
1193,9,2012-07-21,8,15.195,19.64,10.75,534.0,,1.35
1193,9,2012-07-22,9,17.565,21.43,13.7,666.0,,1.3555555555555554
1193,9,2012-07-23,6,17.725,23.46,11.99,950.0,,1.3499999999999999
1193,9,2012-07-24,7,18.495,24.57,12.42,937.0,,1.342857142857143
1193,9,2012-07-25,12,19.37,25.53,13.21,764.0,,1.3499999999999999
1193,9,2012-07-26,9,21.43,26.83,16.03,809.0,,1.3555555555555554
1193,9,2012-07-27,6,18.52,22.84,14.2,657.0,,1.3499999999999999
1193,9,2012-07-28,8,13.82,16.97,10.67,702.0,,1.35
1193,9,2012-07-29,4,13.465,16.09,10.84,615.0,Tisha B'Av,1.35
1193,9,2012-07-30,6,13.585,16.59,10.58,567.0,,1.3499999999999999
1193,9,2012-07-31,6,15.105,18.43,11.78,324.0,,1.3499999999999999
1193,9,2012-08-01,9,17.155,18.73,15.58,369.0,Raksha Bandhan,1.3555555555555554
1193,9,2012-08-02,9,15.985,17.76,14.21,515.0,,1.3555555555555554
1193,9,2012-08-03,6,16.11,18.93,13.29,559.0,,1.3499999999999999
1193,9,2012-08-04,4,15.47,17.76,13.18,457.0,,1.35
1193,9,2012-08-05,7,15.75,18.21,13.29,555.0,,1.342857142857143
1193,9,2012-08-06,4,14.63,17.63,11.63,544.0,Summer Bank Holiday,1.5
1193,9,2012-08-07,7,14.975,16.36,13.59,343.0,,1.342857142857143
1193,9,2012-08-08,10,18.11,20.41,15.81,252.0,,1.35
1193,9,2012-08-09,7,19.535,23.03,16.04,403.0,Janmashtami,1.342857142857143
1193,9,2012-08-10,16,20.06,24.53,15.59,679.0,,1.35
1193,9,2012-08-11,12,18.92,22.93,14.91,747.0,,1.3499999999999999
1193,9,2012-08-12,9,18.005,21.2,14.81,425.0,,1.3555555555555554
1193,9,2012-08-13,4,18.48,20.78,16.18,423.0,,1.35
1193,9,2012-08-14,9,18.855,22.14,15.57,448.0,Laylatul Qadr (Night of Power),1.3555555555555554
1193,9,2012-08-15,14,17.55,19.01,16.09,464.0,Assumption of Mary,1.3499999999999999
1193,9,2012-08-16,8,17.54,19.32,15.76,366.0,,1.35
1193,9,2012-08-17,7,18.91,20.86,16.96,286.0,,1.342857142857143
1193,9,2012-08-18,14,19.585,21.71,17.46,415.0,,1.3499999999999999
1193,9,2012-08-19,5,17.915,20.4,15.43,396.0,Eid ul Fitr,1.3599999999999999
1193,9,2012-08-20,5,17.57,20.52,14.62,480.0,,1.3599999999999999
1193,9,2012-08-21,12,17.06,19.48,14.64,418.0,,1.3499999999999999
1193,9,2012-08-22,10,16.49,18.51,14.47,485.0,,1.35
1193,9,2012-08-23,9,15.76,17.97,13.55,465.0,,1.3555555555555554
1193,9,2012-08-24,8,15.12,16.88,13.36,379.0,,1.35
1193,9,2012-08-25,16,16.555,19.09,14.02,461.0,,1.35
1193,9,2012-08-26,4,14.465,17.69,11.24,585.0,,1.35
1193,9,2012-08-27,9,16.115,17.76,14.47,332.0,Summer Bank Holiday,1.3555555555555554
1193,9,2012-08-28,6,16.77,19.08,14.46,488.0,,1.3499999999999999
1193,9,2012-08-29,6,15.295,17.26,13.33,436.0,,1.3499999999999999
1193,9,2012-08-30,17,13.72,17.48,9.96,509.0,,1.3529411764705883
1193,9,2012-08-31,17,12.145,16.77,7.52,539.0,,1.3529411764705883
1193,9,2012-09-01,16,15.755,17.89,13.62,382.0,,1.35
1193,9,2012-09-02,2,16.365,17.89,14.84,177.0,,1.35
1193,9,2012-09-03,12,15.725,19.37,12.08,386.0,,1.3499999999999999
1193,9,2012-09-04,7,16.75,19.29,14.21,248.0,,1.342857142857143
1193,9,2012-09-05,6,14.345,17.89,10.8,502.0,,1.3499999999999999
1193,9,2012-09-06,10,13.62,19.01,8.23,706.0,,1.35
1193,9,2012-09-07,2,15.455,19.29,11.62,647.0,,1.35
1193,9,2012-09-08,1,14.565,20.14,8.99,565.0,,1.4
1193,9,2012-09-09,5,15.465,19.9,11.03,523.0,,1.3599999999999999
1193,9,2012-09-10,11,17.0,18.72,15.28,311.0,,1.3454545454545455
1193,9,2012-09-11,2,13.275,15.82,10.73,487.0,,1.35
1193,9,2012-09-12,5,13.175,16.71,9.64,362.0,,1.3599999999999999
1193,9,2012-09-13,6,11.5,16.27,6.73,490.0,,1.3499999999999999
1193,9,2012-09-14,7,14.645,17.33,11.96,335.0,,1.342857142857143
1193,9,2012-09-15,18,12.565,16.11,9.02,379.0,,1.35
1193,9,2012-09-16,5,14.685,16.36,13.01,203.0,,1.3599999999999999
1193,9,2012-09-17,7,13.575,16.29,10.86,383.0,Rosh Hashana,1.342857142857143
1193,9,2012-09-18,2,11.82,14.98,8.66,537.0,,1.35
1193,9,2012-09-19,5,10.56,14.6,6.52,549.0,Ganesh Chaturthi,1.3599999999999999
1193,9,2012-09-20,9,13.115,15.41,10.82,339.0,,1.3555555555555554
1193,9,2012-09-21,14,12.935,16.15,9.72,374.0,,1.3499999999999999
1193,9,2012-09-22,12,10.03,13.78,6.28,563.0,September equinox,1.3499999999999999
1193,9,2012-09-23,6,9.55,10.41,8.69,247.0,,1.3499999999999999
1193,9,2012-09-24,5,11.375,13.78,8.97,253.0,,1.3599999999999999
1193,9,2012-09-25,7,11.53,12.99,10.07,388.0,,1.342857142857143
1193,9,2012-09-26,9,11.69,12.8,10.58,350.0,Yom Kippur,1.3555555555555554
1193,9,2012-09-27,11,11.9,15.14,8.66,377.0,,1.3454545454545455
1193,9,2012-09-28,12,12.9,14.46,11.34,346.0,,1.3499999999999999
1193,9,2012-09-29,17,11.045,14.06,8.03,549.0,,1.3529411764705883
1193,9,2012-09-30,3,13.205,15.68,10.73,189.0,,1.3333333333333333
